"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"20854","HAPFOR","EQ","HAPPY FORGINGS LIMITED",0.01,1,"","",0,2,"INE330T01021",1299.95,813.2,1299.95,813.2,"","","",0,0,0,1405.6,1150.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HAPPYFORGE"
"20856","ZEELEA","BE","ZEE LEARN LIMITED",0.01,1,"","",0,1,"INE565L01011",9.7,2.7,101,2.7,"","","",0,0,0,7.9,7.59,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZEELEARN"
"20877","PSPPRO","EQ","PSP PROJECTS LIMITED",0.01,1,"","",0,10,"INE488V01015",846,599.9,846,190,"","","",0,0,0,839.3,559.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PSPPROJECT"
"20878","CREBRA","EQ","CREDO BRANDS MARKETING LIMITED",0.01,1,"","",0,10,"INE220Q01020",324.8,145.2,324.8,145.2,"","","",0,0,0,203,135.33,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MUFTI"
"2088","MAHSEA","EQ","MAHARASHTRA SEAMLESS LTD",0.01,1,"","",0,5,"INE271B01025",1097,450.65,1097,3,"","","",0,0,0,766.05,510.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAHSEAMLES"
"20886","GANTEX","BE","GANGOTRI TEXTILES LTD",0.01,1,"","",0,5,"INE670B01028",1.7,0.85,71.05,0.05,"","","",0,0,0,1.32,1.19,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GANGOTRI"
"20893","RBZJEW","BE","RBZ JEWELLERS LIMITED",0.01,1,"","",0,10,"INE0PEQ01016",255.35,96,255.35,96,"","","",0,0,0,138.37,125.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RBZJEWEL"
"20899","ELEFOR","SM","ELECTRO FORCE INDIA LIMITED",0.01,1,"","",0,10,"INE0Q1W01012",0,0,152,70.75,"","","",0,0,0,94.65,63.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EFORCE"
"209","ASHLF","EQ","ASHOK LEYLAND FINANCE LTD",0.01,1,"","",0,10,"INE251A01011",136.95,48.25,136.95,20,"","","",0,0,0,124.75,83.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASHKLEYFIN"
"20903","PNBHO2","N0","PNB HOUSING FINANCE LTD 22DC33",0.01,1,"","",0,100000,"INE572E07142",0,0,0,0,"","","",0,0,0,120000,80000,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","813PNBH33"
"20904","KESTER","BE","KESAR TERMINALS & INFRASTRUCTU",0.01,1,"","",0,5,"INE096L01025",69.85,25.1,344.71,21.61,"","","",0,0,0,38.95,31.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KTIL"
"20905","AZAENG","EQ","AZAD ENGINEERING LIMITED",0.01,1,"","",0,2,"INE02IJ01035",2080,642.4,2080,642.4,"","","",0,0,0,1876.55,1697.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AZAD"
"20910","A2ZMAI","BE","A2Z INFRA ENGINEERING LIMITED",0.01,1,"","",0,10,"INE619I01012",24.57,6.65,500,2.9,"","","",0,0,0,22.03,21.16,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","A2ZINFRA"
"20916","SPALTD","BE","SPANCO LTD",0.01,1,"","",0,10,"INE360B01026",51.35,6.5,178.7,6.5,"","","",0,0,0,12.3,11.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SPANCO"
"20918","MANEXT","EQ","MANJUSHREE TECHNOPACK LIMITED",0.01,1,"","",0,10,"INE435H01015",495,152,495,55,"","","",0,0,0,535.35,356.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MANJUSHREE"
"20929","JALTRA","SM","JALAN TRANSOLUTIONS INDIA LTD",0.01,1,"","",0,10,"INE349X01015",0,0,63.3,2.75,"","","",0,0,0,4.45,3.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JALAN"
"20936","KIRENG","EQ","KIRLOSKAR OIL ENGINES LIMITED",0.01,1,"","",0,2,"INE146L01010",1450,387.3,1450,76.05,"","","",0,0,0,1663.85,1109.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KIRLOSENG"
"2094","MAJAUT","EQ","MAJESTIC AUTO LTD",0.01,1,"","",0,10,"INE201B01022",0,0,185,7,"","","",0,0,0,15,10,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAJESAUTO"
"20949","TQC24D","TB","91 Day T-Bill 28 Mar 24",0.01,1,"","",0,100,"IN002023X401",0,0,0,0,"","","",0,0,0,104.84,94.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D280324"
"20951","THF24D","TB","182 Day T-Bill 27 Jun 24",0.01,1,"","",0,100,"IN002023Y409",0,0,0,0,"","","",0,0,0,105,95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D270624"
"20952","TYL24D","TB","364 Day T-Bill 26 Dec 24",0.01,1,"","",0,100,"IN002023Z414",0,0,0,0,"","","",0,0,0,101.38,91.73,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D261224"
"20954","RAVKUM","BE","RAVI KUMAR DISTILLERIES LIMITE",0.01,1,"","",0,10,"INE722J01012",33.08,10.6,93.8,3.35,"","","",0,0,0,32.88,29.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RKDL"
"20956","SUNCL","EQ","SUNDARAM CLAYTON LIMITED",0.01,1,"","",0,5,"INE0Q3R01026",1845.05,1203.9,1845.05,1203.9,"","","",0,0,0,2120,1413.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUNCLAY"
"20968","INHDB1","Y0","9.25% INDIABULLS HOU. DEC 25",0.01,1,"","",0,1000,"INE148I07RC9",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","925IHFL25H"
"20970","INHDB2","Y1","9.65% INDIABULLS HOU. DEC 25",0.01,1,"","",0,10,"INE148I07RD7",0,0,0,0,"","","",0,0,0,1194.6,796.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","965IHFL25B"
"20972","INHDB3","Y2","INDIABULLS HOUSING FIN 27DC25",0.01,1,"","",0,1000,"INE148I07RE5",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","888IHFL25B"
"20977","INHDB4","Y3","INDIABULLS HOUSING LTD 9.25",0.01,1,"","",0,1000,"INE148I07RI6",0,0,0,0,"","","",0,0,0,1152,768,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","925IHFL25B"
"20982","INHDB5","Y4","0% INDIABULLS HOU. 27 DEC 25",0.01,1,"","",0,1000,"INE148I07RF2",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC25E"
"20984","INHDB6","Y5","0% INDIABULLS HOU. R DEC 25",0.01,1,"","",0,1000,"INE148I07RK2",0,0,0,0,"","","",0,0,0,1188,792,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC25F"
"20986","INHDB7","Y6","9.4% INDIABULLS HOU. DEC 26",0.01,1,"","",0,1000,"INE148I07RG0",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","940IHFL26B"
"20988","INDGRI","IV","INDIA GRID TRUST",0.01,1,"","",0,100,"INE219X23014",0,0,153.9,78.34,"","","",0,0,0,166.56,111.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDIGRID"
"20995","INHDB8","Y7","9.9% INDIABULLS HOU. DEC 26",0.01,1,"","",0,1000,"INE148I07RN6",0,0,0,0,"","","",0,0,0,1152,768,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","990IHFL26B"
"21000","INHDB9","Y8","INDIABULLS HOUSING LTD 9.48",0.01,1,"","",0,1000,"INE148I07RJ4",0,0,0,0,"","","",0,0,0,1187.97,791.98,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","948IHFL26B"
"21001","PUNSIN","EQ","PUNJAB & SIND BANK",0.01,1,"","",0,10,"INE608A01012",77.5,30.7,146.7,9.3,"","","",0,0,0,70.24,46.83,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PSB"
"21003","INHD10","Y9","0% INDIABULLS HOU. R DEC 26",0.01,1,"","",0,1000,"INE148I07RY3",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC26F"
"21008","INHD11","YA","0% INDIABULLS HOU. 27 DEC 26",0.01,1,"","",0,1000,"INE148I07RL0",0,0,0,0,"","","",0,0,0,1109.16,739.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBHFZC26G"
"21010","INHD12","YB","9.65% INDIABULLS HOU. DEC 28",0.01,1,"","",0,1000,"INE148I07RM8",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","965IHFL28B"
"21016","INHD13","YC","10.15% INDIABULLS HOU. DEC 28",0.01,1,"","",0,1000,"INE148I07RS5",0,0,0,0,"","","",0,0,0,1152.12,768.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","925IHFL28B"
"21017","FUTMAR","EQ","FUTURE MARKET NETWORKS LTD",0.01,1,"","",0,10,"INE360L01017",10.75,4.35,199.75,3.8,"","","",0,0,0,7.41,6.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FMNL"
"21019","INHD14","YD","INDIABULLS HOUSING FIN 27DC28",0.01,1,"","",0,1000,"INE148I07RO4",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","971IHFL28B"
"21024","INHD15","YG","INDIABULLS HOUSING LTD 9.71",0.01,1,"","",0,1000,"INE148I07RP1",0,0,0,0,"","","",0,0,0,1105.2,736.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","980IHFL33D"
"21026","INHD16","YH","10.5% INDIABULLS HOU. DEC 30",0.01,1,"","",0,1000,"INE148I07RR7",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","835IHFL23A"
"21028","INHD17","YI","INDIABULLS HOUSING LTD 10.03",0.01,1,"","",0,1000,"INE148I07RU1",0,0,0,0,"","","",0,0,0,1164,776,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","875IHFL23A"
"21030","INHD18","YJ","10.25% INDIABULLS HOU. DEC 33",0.01,1,"","",0,1000,"INE148I07RV9",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","1025IHFL33"
"21042","INHD19","YK","10.75% INDIABULLS HOU. DEC 33",0.01,1,"","",0,1000,"INE148I07RW7",0,0,0,0,"","","",0,0,0,1176,784,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","1075IHFL33"
"21044","INHD20","YL","INDIABULLS HOUSING FIN 27DC33",0.01,1,"","",0,1000,"INE148I07RX5",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","980IHFL33B"
"21047","KIRBIL","EQ","KIRLOSKAR BROTHERS INVESTMENTS",0.01,1,"","",0,10,"INE920K01010",4924.35,1135,4924.35,278,"","","",0,0,0,5320.55,3547.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KBIL"
"21056","INHD21","YM","INDIABULLS HOUSING LTD 10.25",0.01,1,"","",0,1000,"INE148I07RZ0",0,0,0,0,"","","",0,0,0,1176,784,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","835IHFL23B"
"21058","INLIM","SM","INDIFRA LIMITED",0.01,1,"","",0,10,"INE0PS301014",0,0,74.9,32.75,"","","",0,0,0,41.55,27.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDIFRA"
"2106","MANCEM","EQ","MANGALAM CEMENT LTD",0.01,1,"","",0,10,"INE347A01017",948,283,948,2.9,"","","",0,0,0,1079,719.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MANGLMCEM"
"21062","INNCAP","EQ","INNOVA CAPTAB LIMITED",0.01,1,"","",0,10,"INE0DUT01020",588,421.35,588,421.35,"","","",0,0,0,615.35,410.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INNOVACAP"
"21067","SUPPOW","SM","SUPREME POWER EQUIPMENT LTD",0.01,1,"","",0,10,"INE0QHG01026",0,0,420,95,"","","",0,0,0,398.55,265.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUPREMEPWR"
"2107","STOKRA","EQ","STOVE KRAFT LIMITED",0.01,1,"","",0,10,"INE00IN01015",656.3,409.5,1133.7,353.1,"","","",0,0,0,765.2,510.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","STOVEKRAFT"
"21078","TRIT","SM","TRIDENT TECHLABS LIMITED",0.01,1,"","",0,10,"INE0QD201012",0,0,998,93.25,"","","",0,0,0,938.5,849.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TECHLABS"
"21081","SURSOL","BE","SURANA SOLAR LIMITED",0.01,1,"","",0,5,"INE272L01022",46.9,19.6,81.95,4.95,"","","",0,0,0,40.83,36.94,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SURANASOL"
"2109","MANTIM","EQ","MANGALAM TIMBER PRODUCTS LTD",0.01,1,"","",0,10,"INE805B01012",20.2,8.05,56,1,"","","",0,0,0,19.05,15.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MANGTIMBER"
"21091","STACEM","EQ","STAR CEMENT LIMITED",0.01,1,"","",0,1,"INE460H01021",256,140.1,256,60,"","","",0,0,0,254.05,169.36,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","STARCEMENT"
"21096","SAMAGR","SM","SAMEERA AGRO AND INFRA LIMITED",0.01,1,"","",0,10,"INE0PZA01015",0,0,185,76,"","","",0,0,0,100.8,67.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAIFL"
"21099","SHEPOL","BE","SHEKHAWATI POLY-YARN LIMITED",0.01,1,"","",0,1,"INE268L01020",4.74,0.4,6.97,0.15,"","","",0,0,0,4.92,4.73,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SPYL"
"21107","HRHNEX","SM","HRH NEXT SERVICES LIMITED",0.01,1,"","",0,10,"INE0R3501012",0,0,57.55,26.8,"","","",0,0,0,51.15,34.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HRHNEXT"
"21113","BFINV","EQ","BF INVESTMENT LIMITED",0.01,1,"","",0,5,"INE878K01010",728,373.5,728,27.3,"","","",0,0,0,805.5,537,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BFINVEST"
"21119","KALINV","EQ","KALYANI INVESTMENT COMPANY LIM",0.01,1,"","",0,10,"INE029L01018",6760.15,1785.05,6760.15,230,"","","",0,0,0,7721.8,5147.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KICL"
"2112","MAROVE","EQ","MARAL OVERSEAS LTD",0.01,1,"","",0,10,"INE882A01013",102,50.3,138.2,3.65,"","","",0,0,0,87.13,58.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MARALOVER"
"21121","AKAPOW","SM","AKANKSHA POWER AND INF LTD",0.01,1,"","",0,10,"INE0PCY01014",0,0,191.9,62,"","","",0,0,0,178.75,146.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AKANKSHA"
"21131","TEJNET","EQ","TEJAS NETWORKS LIMITED",0.01,1,"","",0,10,"INE010J01012",1495,651.25,1495,28.9,"","","",0,0,0,1706.8,1137.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TEJASNET"
"21154","ERILIF","EQ","ERIS LIFESCIENCES LIMITED",0.01,1,"","",0,1,"INE406M01024",1090,693,1090,321,"","","",0,0,0,1236.45,824.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ERIS"
"21170","TQD24A","TB","91 Day T-Bill 04 Apr  24",0.01,1,"","",0,100,"IN002023X419",0,0,0,0,"","","",0,0,0,104.82,94.83,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D040424"
"21171","THG24A","TB","182 Day T-Bill 04 Jul 24",0.01,1,"","",0,100,"IN002023Y417",0,0,0,0,"","","",0,0,0,104.89,94.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D040724"
"21172","TYA25A","TB","364 Day T-Bill 02 Jan 25",0.01,1,"","",0,100,"IN002023Z422",0,0,0,0,"","","",0,0,0,101.07,91.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D020125"
"21173","KAYCEE","SM","KAY CEE ENERGY AND INFRA LTD",0.01,1,"","",0,10,"INE0RCG01017",0,0,413.95,171.4,"","","",0,0,0,424.5,384.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KCEIL"
"21174","CDSL","EQ","CENTRAL DEPOSITORY SER IND LTD",0.01,1,"","",0,10,"INE736A01011",2538.65,1107.35,2538.65,179.8,"","","",0,0,0,2770.9,1847.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CDSL"
"2118","MARSTE","EQ","MARDIA STEEL LTD",0.01,1,"","",0,10,"INE439D01016",8.2,0.95,45,0.35,"","","",0,0,0,3.8,2.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MARDIASTL"
"21186","KAULOG","SM","KAUSHALYA LOGISTICS LIMITED",0.01,1,"","",0,10,"INE0Q2V01012",0,0,128.9,78,"","","",0,0,0,126.2,84.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KLL"
"21190","TCLN17","N5","8.4% TATA Capital Fin. Aug 24",0.01,1,"","",0,1000,"INE306N07LJ1",0,0,1039,1039,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","84TCAPS24"
"21192","TCLN18","N6","8.5% TATA Capital Fin. Aug 24",0.01,1,"","",0,1000,"INE306N07LK9",0,0,1170,915.2,"","","",0,0,0,1281,854,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","85TCAPS24"
"21194","TCLN19","N7","8.55% TATA Capital Fin. Aug 27",0.01,1,"","",0,1000,"INE306N07LL7",0,0,1015.6,1005,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","855TCAPS27"
"21195","GTPHAT","EQ","GTPL HATHWAY LIMITED",0.01,1,"","",0,10,"INE869I01013",217.8,111.55,313.9,32.35,"","","",0,0,0,211.24,140.83,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GTPL"
"21197","TCLN20","N8","8.65% TATA Capital Fin. Aug 27",0.01,1,"","",0,1000,"INE306N07LM5",0,0,1326,942.4,"","","",0,0,0,1299,866,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","865TCAPS27"
"212","ASHLEY","EQ","ASHOK LEYLAND LTD",0.01,1,"","",0,1,"INE208A01029",245.67,157.55,245.67,1,"","","",0,0,0,248.65,203.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASHOKLEY"
"21217","ACCSYN","SM","ACCORD SYNERGY LIMITED",0.01,1,"","",0,10,"INE113X01015",0,0,93.1,10.25,"","","",0,0,0,30.2,27.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ACCORD"
"21221","TCLN13","N9","9% TATA Capital Fin. Sep 28",0.01,1,"","",0,1000,"INE306N08284",0,0,1200,1050,"","","",0,0,0,1304.4,869.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","9TCAP28"
"21225","TCLN14","NA","9.1% TATA Capital Fin. Sep 28",0.01,1,"","",0,1000,"INE306N08292",0,0,1127.25,895,"","","",0,0,0,1324.63,883.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","910TCAP28"
"21227","TCLN21","NB","8.75% TATA Capital Fin. Aug 29",0.01,1,"","",0,1000,"INE306N08334",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","875TCAPS29"
"21229","TCLN22","NC","8.85% TATA Capital Fin. Aug 29",0.01,1,"","",0,1000,"INE306N08342",0,0,1290,952.4,"","","",0,0,0,1318.8,879.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","885TCAPS29"
"21231","LTFN62","NO","L & T FIN HOLDINGS LTD  8.15",0.01,1,"","",0,1000000,"INE498L07012",0,0,0,0,"","","",0,0,0,120000,80000,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","815LTF27"
"21233","HERND4","N0","HERO FINCORP LTD NCD 05JN34",0.01,1,"","",0,100000,"INE957N08110",0,0,0,0,"","","",0,0,0,120000,80000,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","9HFL34"
"21238","AUSMA","EQ","AU SMALL FINANCE BANK LTD",0.01,1,"","",0,10,"INE949L01017",813.4,553.7,813.4,183,"","","",0,0,0,706.95,578.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AUBANK"
"21239","NATAG2","N0","NATIONAL BANK FOR AGRI 7.80",0.01,1,"","",0,100000,"INE261F08EF5",0,0,0,0,"","","",0,0,0,120000,80000,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","78NABARD27"
"2124","MASTEK","EQ","MASTEK LIMITED",0.01,1,"","",0,5,"INE759A01021",3145,1937,3669,11.06,"","","",0,0,0,3430.7,2287.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MASTEK"
"21252","AXINIF","EQ","AXIS NIFTY ETF",0.01,1,"","",0,100,"INF846K01W98",275,197.9,275,82.1,"","","",0,0,0,315.51,210.34,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AXISNIFTY"
"21254","ICIN30","EQ","ICICI PRU NIFTY LOW VOL 30 ETF",0.01,1,"","",0,10,"INF109KC19U5",23.25,15.43,202.7,18.5,"","","",0,0,0,25.22,16.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LOWVOLIETF"
"21256","DIGDIS","BE","DIGIDRIVE DISTRIBUTORS LTD",0.01,1,"","",0,10,"INE0PSC01024",108.7,30.85,108.7,30.85,"","","",0,0,0,37.12,35.67,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DIGIDRIVE"
"21260","TRAINF","SM","TRANSWIND INFRASTRUCTURES LTD",0.01,1,"","",0,10,"INE792X01016",0,0,44,2.85,"","","",0,0,0,23.1,20.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TRANSWIND"
"21269","DALBHA","EQ","DALMIA BHARAT LIMITED",0.01,1,"","",0,2,"INE439L01019",3350,1930,3350,89,"","","",0,0,0,2847.45,1898.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DALMIABHA"
"21275","SUMSEC","EQ","SUMMIT SECURITIES LIMITED",0.01,1,"","",0,10,"INE519C01017",1995,725,1995,37,"","","",0,0,0,2249.75,1499.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUMMITSEC"
"21290","TQD24B","TB","91 Day T-Bill 11 Apr  24",0.01,1,"","",0,100,"IN002023X427",0,0,0,0,"","","",0,0,0,104.91,94.92,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D110424"
"21303","THG24B","TB","182 Day T-Bill 11 Jul 24",0.01,1,"","",0,100,"IN002023Y425",0,0,0,0,"","","",0,0,0,104.75,94.78,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D110724"
